"city","state","country","report_summary","report_status","report_type","report_magnitude","land_uses","reporter_name","date_of_reform","last_updated","is_verified","is_magnitude_regional","is_magnitude_citywide","is_magnitude_citycenter","is_magnitude_transit","is_magnitude_mainstreet","is_type_eliminated","is_type_reduced","is_type_maximums","is_uses_alluses","is_uses_residential","is_uses_commercial","is_uses_lowdensity","is_uses_multifamily","is_no_mandate_city","population","is_notable","is_recent","citation_url","lat","long","id","magnitude_encoded","border_encoded","land_use_encoded","population_encoded","city_search","is_special"
"Amanda","OH","US","The General Business District is exempt from parking mandates.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","June 4, 2024, 9:13:21 AM PDT",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,637,"false","false","https://parkingreform.org/mandates-map/city_detail/Amanda_OH.html",39.649508,-82.7443367,"AmandaOHUS","City Center","City Center All","city",0.2,"Amanda, OH","not_special_icon"
"Amarillo","TX","US","Nonresidential uses in the CB Central Business District are exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial, Other","Samuel Deetz","","December 8, 2023, 5:37:07 PM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,200393,"false","false","https://parkingreform.org/mandates-map/city_detail/Amarillo_TX.html",35.2072185,-101.833824,"AmarilloTXUS","City Center","City Center","building",0.7,"Amarillo, TX","not_special_icon"
"Ambridge","PA","US","Within the Community Business District (CBD), artisan/maker spaces, indoor recreational facilities, offices and retail uses are exempt from parking mandates. Parking maximums apply to certain uses in the CBD, Midtown District (MID) and Gateway South District (GWS).","Implemented","Eliminate Parking Minimums, Parking Maximums","City Center/Business District","Commercial, Other","Samuel Deetz","","July 9, 2024, 10:48:28 AM PDT",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,6972,"false","false","https://parkingreform.org/mandates-map/city_detail/Ambridge_PA.html",40.5892339,-80.22506,"AmbridgePAUS","City Center","City Center","building",0.2,"Ambridge, PA","not_special_icon"
"Ames","IA","US","Within the Downtown and Campus Town Service Center Zones, parking requirements are eliminated for most uses, except for dwelling units, short term lodging uses, high schools and universities, and sports practice facilities.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial, Industrial, Other","Samuel Deetz","","November 28, 2023, 11:47:15 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,66427,"false","false","https://parkingreform.org/mandates-map/city_detail/Ames_IA.html",42.0267567,-93.6170448,"AmesIAUS","City Center","City Center","building",0.2,"Ames, IA","not_special_icon"
"Amherst","WI","US","Commercial uses in the B-2 Central Business District are exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:16 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1125,"false","false","https://parkingreform.org/mandates-map/city_detail/Amherst_WI.html",44.4506775,-89.2845905,"AmherstWIUS","City Center","City Center","building",0.2,"Amherst, WI","not_special_icon"
"Anaconda-Deer Lodge County","MT","US","Except for lodging uses and residential uses, no off-street parking is required in the Central Business Development District/Main Street Overlay (CBDD/MSO). Parking maximums are set at 125% of the minimums citywide.","Implemented","Parking Maximums, Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:19 AM PST",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,9421,"false","false","https://parkingreform.org/mandates-map/city_detail/Anaconda-DeerLodgeCounty_MT.html",46.1294685,-112.953131,"Anaconda-Deer Lodge CountyMTUS","City Center","City Center","building",0.2,"Anaconda-Deer Lodge County, MT","not_special_icon"
"Anacortes","WA","US","Anacortes reduced parking minimums for most uses and implemented discretionary review for other uses. New projects in downtown have an additional reduction of 50%","Implemented","Reduce Parking Minimums","Citywide","All Uses","Scott Bonjukian","","November 28, 2023, 11:47:04 AM PST",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,18089,"false","false","https://parkingreform.org/mandates-map/city_detail/Anacortes_WA.html",48.5020123,-122.6237356,"AnacortesWAUS","Citywide","Citywide All","city",0.2,"Anacortes, WA","not_special_icon"
"Anaheim","CA","US","ADUs are exempt from minimum parking requirements depending on transit proximity, number of bedrooms, and other factors. Two-family dwellings are exempt based on transit proximity and carshare availability.","Implemented","Eliminate Parking Minimums","Citywide","Residential","Samuel Deetz","","January 14, 2024, 3:56:58 PM PST",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,346824,"false","false","https://parkingreform.org/mandates-map/city_detail/Anaheim_CA.html",33.8347516,-117.911732,"AnaheimCAUS","Citywide","Citywide","home",0.7,"Anaheim, CA","not_special_icon"
"Anamosa","IA","US","No off-street parking is required in the C-1 Central Business Commercial District.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:11 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5450,"false","false","https://parkingreform.org/mandates-map/city_detail/Anamosa_IA.html",42.1083371,-91.2851594,"AnamosaIAUS","City Center","City Center All","city",0.2,"Anamosa, IA","not_special_icon"
"Anchorage","AK","US","Anchorage eliminated all parking minimums citywide on Nov 22, 2022, effective January 22, 2023 per AO 2022-80(S), as amended.","Implemented","Eliminate Parking Minimums","Citywide","All Uses","Jamin Agosti","Nov 22, 2022","November 28, 2023, 11:47:03 AM PST",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,291247,"","","https://parkingreform.org/mandates-map/city_detail/Anchorage_AK.html",61.2163129,-149.894852,"AnchorageAKUS","Citywide","Citywide All","city",0.7,"Anchorage, AK","not_special_icon"
"Anderson","IN","US","Parking requirements do not apply in a block where 50% or more of the area was occupied by business or industrial structures at the time of passage of the zoning code.","Implemented","Eliminate Parking Minimums","Citywide","All Uses","Samuel Deetz","","November 28, 2023, 11:47:19 AM PST",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,54788,"false","false","https://parkingreform.org/mandates-map/city_detail/Anderson_IN.html",40.1053196,-85.6802541,"AndersonINUS","Citywide","Citywide All","city",0.2,"Anderson, IN","not_special_icon"
"Angola","IN","US","Nonresidential uses in the DC Downtown Commercial District are exempt from minimum parking requirements. Maximum parking limits exist citywide, but may be exceeded with more landscaping.","Implemented","Eliminate Parking Minimums, Parking Maximums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:17 AM PST",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,9340,"false","false","https://parkingreform.org/mandates-map/city_detail/Angola_IN.html",41.634874,-84.99928,"AngolaINUS","City Center","City Center","building",0.2,"Angola, IN","not_special_icon"
"Ankeny","IA","US","The C-2A Central Business Commercial District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,67887,"false","false","https://parkingreform.org/mandates-map/city_detail/Ankeny_IA.html",41.7320796,-93.605092,"AnkenyIAUS","City Center","City Center All","city",0.2,"Ankeny, IA","not_special_icon"
"Ann Arbor","MI","US","Ann Arbor has no car parking mandates for any land uses citywide.","Implemented","Eliminate Parking Minimums, Parking Maximums","Citywide","All Uses","Brad Wu","Aug 15, 2022","November 28, 2023, 11:47:04 AM PST",1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,120735,"false","false","https://parkingreform.org/mandates-map/city_detail/AnnArbor_MI.html",42.2681569,-83.7312291,"Ann ArborMIUS","Citywide","Citywide All","city",0.4,"Ann Arbor, MI","not_special_icon"
"Anna","IL","US","The B-1 Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4303,"false","false","https://parkingreform.org/mandates-map/city_detail/Anna_IL.html",37.4603274,-89.2470282,"AnnaILUS","City Center","City Center All","city",0.2,"Anna, IL","not_special_icon"
"Annandale","MN","US","Except for residential uses, the minimum amount of parking required does not apply within the C-1 District.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:05 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3763,"false","false","https://parkingreform.org/mandates-map/city_detail/Annandale_MN.html",45.2627428,-94.1244271,"AnnandaleMNUS","City Center","City Center","building",0.2,"Annandale, MN","not_special_icon"
"Annapolis","MD","US","Uses under 20,000 square feet in the C2 or C2A districts and under 15,000 square feet in the WMC District are exempt from parking mandates. Additionally, narrow lot single-family dwellings without alley access and uses that would otherwise require 3 spaces or less are exempt. There is a proposal from two city councilors to eliminate on-site parking requirements for all food establishments in all zones (restaurants, bars, deli's, clubs with food service, etc.) in the City of Annapolis. Annapolis previously reduced requirements for restaurants in West Annapolis.","Implemented","Eliminate Parking Minimums","Citywide, City Center/Business District","Other, All Uses, Low Density (SF) Residential","Ted J Sheils","","May 11, 2024, 10:11:32 AM PDT",1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,40812,"","","https://parkingreform.org/mandates-map/city_detail/Annapolis_MD.html",38.9786401,-76.492786,"AnnapolisMDUS","Citywide","Citywide All","city",0.2,"Annapolis, MD","not_special_icon"
"Anoka","MN","US","The B-3 General Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,17921,"false","false","https://parkingreform.org/mandates-map/city_detail/Anoka_MN.html",45.1977428,-93.3871758,"AnokaMNUS","City Center","City Center All","city",0.2,"Anoka, MN","not_special_icon"
"Antigo","WI","US","The total number of accessory parking spaces provided for a single-family, two-family or multiple-family dwelling may not exceed those required for such use or for an equivalent new use by more than 50 percent or four spaces, whichever number is greater.
When the application of the off-street parking regulations results in a requirement of not more than three spaces on a single zoning lot in any business district, such parking spaces need not be provided. However, where two or more uses are located on a single zoning lot, only one of these uses is eligible for this exemption. This exemption does not apply to dwelling units.","Implemented","Eliminate Parking Minimums, Parking Maximums","City Center/Business District","Commercial, Industrial, Other","Samuel Deetz","","November 28, 2023, 11:47:16 AM PST",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,8100,"false","false","https://parkingreform.org/mandates-map/city_detail/Antigo_WI.html",45.140245,-89.152335,"AntigoWIUS","City Center","City Center","building",0.2,"Antigo, WI","not_special_icon"
"Antioch","IL","US","Small residential and business land uses within the Downtown Parking District (DPD) are exempt from the minimum parking requirements. Large commercial or office development with a gross floor area of ten thousand (10,000) square feet or more will have to provide the village with a parking plan, and it will be subject to village board review and approval. If parking is required of a particular use in the DPD, all on-street parking spaces within six hundred feet (600') of the proposed use and any parking spaces within municipal parking lots within six hundred feet (600') may be included in the calculation for the required number of off-street parking spaces. Commercial establishments within the DPD may not provide off-street parking spaces in a greater number than one hundred percent (100%) of the parking requirement for that establishment's land use.","Implemented","Reduce Parking Minimums, Eliminate Parking Minimums, Parking Maximums","City Center/Business District","Commercial, Residential","Samuel Deetz","","November 28, 2023, 11:47:13 AM PST",0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,14622,"false","false","https://parkingreform.org/mandates-map/city_detail/Antioch_IL.html",42.4767131,-88.0950691,"AntiochILUS","City Center","City Center","laptop",0.2,"Antioch, IL","not_special_icon"
"Appleton","WI","US","Due to the primarily pedestrian orientation of the Central Business District (CBD), provision for off-street parking and loading spaces are not required for uses in the CBD.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:06 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,75644,"false","false","https://parkingreform.org/mandates-map/city_detail/Appleton_WI.html",44.2613967,-88.4069744,"AppletonWIUS","City Center","City Center All","city",0.2,"Appleton, WI","not_special_icon"
"Appleton","MN","US","There are no minimum parking requirements for off-street customer parking in the Downtown Commercial District, however, parking for residential uses and employee parking is required.","Implemented","Reduce Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:14 AM PST",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1392,"false","false","https://parkingreform.org/mandates-map/city_detail/Appleton_MN.html",45.196906,-96.019767,"AppletonMNUS","City Center","City Center","building",0.2,"Appleton, MN","not_special_icon"
"Arcadia","LA","US","Existing buildings as of August 2, 1960 are exempt from parking mandates.","Implemented","Reduce Parking Minimums","Citywide","All Uses","Samuel Deetz","Aug 2, 1960","February 24, 2024, 8:00:42 PM PST",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2746,"false","false","https://parkingreform.org/mandates-map/city_detail/Arcadia_LA.html",32.5489683,-92.9217754,"ArcadiaLAUS","Citywide","Citywide All","city",0.2,"Arcadia, LA","not_special_icon"
